Level;Pick list elements;pick list code
4;Heifers - Meat (as-part-nature);A0BXF#F01.A0C9P$F02.A0BYZ$F32.A0C8V
4;Heifers - Muscle & skin (Fish) (as-part-nature);A0BXF#F01.A0C9P$F02.A0EMD$F32.A0C8V
4;Heifers - Fat (as-part-nature);A0BXF#F01.A0C9P$F02.A069J$F32.A0C8V
4;Heifers - Blood (as-part-nature);A0BXF#F01.A0C9P$F02.A06AL$F32.A0C8V
4;Heifers - Kidney (as-part-nature);A0BXF#F01.A0C9P$F02.A069N$F32.A0C8V
4;Heifers - Kidney fat (as-part-nature);A0BXF#F01.A0C9P$F02.A0F1B$F32.A0C8V
4;Heifers - Liver (as-part-nature);A0BXF#F01.A0C9P$F02.A069M$F32.A0C8V
4;Heifers - Skin & fat (as-part-nature);A0BXF#F01.A0C9P$F02.A06AK$F32.A0C8V
4;Heifers - Thyroid (as-part-nature);A0C60#F01.A0C9P$F02.A0CES$F32.A0C8V
4;Heifers - Urine (as-part-nature);A0C60#F01.A0C9P$F02.A0CET$F32.A0C8V
4;Heifers - Faeces (as-part-nature);A0C60#F01.A0C9P$F02.A0CEV$F32.A0C8V
4;Heifers - Blood serum (as-part-nature);A0C60#F01.A0C9P$F02.A0CEY$F32.A0C8V
4;Heifers - Plasma (as-part-nature);A0C60#F01.A0C9P$F02.A0CEX$F32.A0C8V
4;Heifers - Bile (as-part-nature);A0C60#F01.A0C9P$F02.A0EKY$F32.A0C8V
4;Heifers - Eye (as-part-nature);A0C60#F01.A0C9P$F02.A067P$F32.A0C8V
4;Heifers - Feather (as-part-nature);A0C60#F01.A0C9P$F02.A0ESE$F32.A0C8V
4;Heifers - Hair (as-part-nature);A0C60#F01.A0C9P$F02.A0ESP$F32.A0C8V
4;Heifers - Injection site (as-part-nature);A0C60#F01.A0C9P$F02.A0ESN$F32.A0C8V
4;Heifers - Lung (as-part-nature);A0C60#F01.A0C9P$F02.A069P$F32.A0C8V
4;Heifers - Pollen (as-part-nature);A0C60#F01.A0C9P$F02.A0ESK$F32.A0C8V
4;Heifers - Retina (as-part-nature);A0C60#F01.A0C9P$F02.A0ESJ$F32.A0C8V
4;Heifers - Sand (as-part-nature);A0C60#F01.A0C9P$F02.A0ESH$F32.A0C8V
4;Heifers - Tissues juice (as-part-nature);A0C60#F01.A0C9P$F02.A0ESG$F32.A0C8V
4;Heifers - Wool (as-part-nature);A0C60#F01.A0C9P$F02.A0ESF$F32.A0C8V
4;Heifers - Drinking water;A0F7L#F01.A0C9P$F02.A06CA$F32.A0C8V
4;Heifers - Water for aquaculture;A0F7M#F01.A0C9P$F02.A06CA$F32.A0C8V
4;Heifers - Feed;A0BB9#F01.A0C9P$F02.A0F0Y$F32.A0C8V
5;Heifers for meat production - Meat (as-part-nature);A0BXF#F01.A0C9T$F02.A0BYZ$F32.A0C8V
5;Heifers for meat production - Muscle & skin (Fish) (as-part-nature);A0BXF#F01.A0C9T$F02.A0EMD$F32.A0C8V
5;Heifers for meat production - Fat (as-part-nature);A0BXF#F01.A0C9T$F02.A069J$F32.A0C8V
5;Heifers for meat production - Blood (as-part-nature);A0BXF#F01.A0C9T$F02.A06AL$F32.A0C8V
5;Heifers for meat production - Kidney (as-part-nature);A0BXF#F01.A0C9T$F02.A069N$F32.A0C8V
5;Heifers for meat production - Kidney fat (as-part-nature);A0BXF#F01.A0C9T$F02.A0F1B$F32.A0C8V
5;Heifers for meat production - Liver (as-part-nature);A0BXF#F01.A0C9T$F02.A069M$F32.A0C8V
5;Heifers for meat production - Skin & fat (as-part-nature);A0BXF#F01.A0C9T$F02.A06AK$F32.A0C8V
5;Heifers for meat production - Thyroid (as-part-nature);A0C60#F01.A0C9T$F02.A0CES$F32.A0C8V
5;Heifers for meat production - Urine (as-part-nature);A0C60#F01.A0C9T$F02.A0CET$F32.A0C8V
5;Heifers for meat production - Faeces (as-part-nature);A0C60#F01.A0C9T$F02.A0CEV$F32.A0C8V
5;Heifers for meat production - Blood serum (as-part-nature);A0C60#F01.A0C9T$F02.A0CEY$F32.A0C8V
5;Heifers for meat production - Plasma (as-part-nature);A0C60#F01.A0C9T$F02.A0CEX$F32.A0C8V
5;Heifers for meat production - Bile (as-part-nature);A0C60#F01.A0C9T$F02.A0EKY$F32.A0C8V
5;Heifers for meat production - Eye (as-part-nature);A0C60#F01.A0C9T$F02.A067P$F32.A0C8V
5;Heifers for meat production - Feather (as-part-nature);A0C60#F01.A0C9T$F02.A0ESE$F32.A0C8V
5;Heifers for meat production - Hair (as-part-nature);A0C60#F01.A0C9T$F02.A0ESP$F32.A0C8V
5;Heifers for meat production - Injection site (as-part-nature);A0C60#F01.A0C9T$F02.A0ESN$F32.A0C8V
5;Heifers for meat production - Lung (as-part-nature);A0C60#F01.A0C9T$F02.A069P$F32.A0C8V
5;Heifers for meat production - Pollen (as-part-nature);A0C60#F01.A0C9T$F02.A0ESK$F32.A0C8V
5;Heifers for meat production - Retina (as-part-nature);A0C60#F01.A0C9T$F02.A0ESJ$F32.A0C8V
5;Heifers for meat production - Sand (as-part-nature);A0C60#F01.A0C9T$F02.A0ESH$F32.A0C8V
5;Heifers for meat production - Tissues juice (as-part-nature);A0C60#F01.A0C9T$F02.A0ESG$F32.A0C8V
5;Heifers for meat production - Wool (as-part-nature);A0C60#F01.A0C9T$F02.A0ESF$F32.A0C8V
5;Heifers for meat production - Drinking water;A0F7L#F01.A0C9T$F02.A06CA$F32.A0C8V
5;Heifers for meat production - Water for aquaculture;A0F7M#F01.A0C9T$F02.A06CA$F32.A0C8V
5;Heifers for meat production - Feed;A0BB9#F01.A0C9T$F02.A0F0Y$F32.A0C8V
5;Heifers for dairy - Meat (as-part-nature);A0BXF#F01.A0C9V$F02.A0BYZ$F32.A0C8V
5;Heifers for dairy - Muscle & skin (Fish) (as-part-nature);A0BXF#F01.A0C9V$F02.A0EMD$F32.A0C8V
5;Heifers for dairy - Fat (as-part-nature);A0BXF#F01.A0C9V$F02.A069J$F32.A0C8V
5;Heifers for dairy - Blood (as-part-nature);A0BXF#F01.A0C9V$F02.A06AL$F32.A0C8V
5;Heifers for dairy - Kidney (as-part-nature);A0BXF#F01.A0C9V$F02.A069N$F32.A0C8V
5;Heifers for dairy - Kidney fat (as-part-nature);A0BXF#F01.A0C9V$F02.A0F1B$F32.A0C8V
5;Heifers for dairy - Liver (as-part-nature);A0BXF#F01.A0C9V$F02.A069M$F32.A0C8V
5;Heifers for dairy - Skin & fat (as-part-nature);A0BXF#F01.A0C9V$F02.A06AK$F32.A0C8V
5;Heifers for dairy - Thyroid (as-part-nature);A0C60#F01.A0C9V$F02.A0CES$F32.A0C8V
5;Heifers for dairy - Urine (as-part-nature);A0C60#F01.A0C9V$F02.A0CET$F32.A0C8V
5;Heifers for dairy - Faeces (as-part-nature);A0C60#F01.A0C9V$F02.A0CEV$F32.A0C8V
5;Heifers for dairy - Blood serum (as-part-nature);A0C60#F01.A0C9V$F02.A0CEY$F32.A0C8V
5;Heifers for dairy - Plasma (as-part-nature);A0C60#F01.A0C9V$F02.A0CEX$F32.A0C8V
5;Heifers for dairy - Bile (as-part-nature);A0C60#F01.A0C9V$F02.A0EKY$F32.A0C8V
5;Heifers for dairy - Eye (as-part-nature);A0C60#F01.A0C9V$F02.A067P$F32.A0C8V
5;Heifers for dairy - Feather (as-part-nature);A0C60#F01.A0C9V$F02.A0ESE$F32.A0C8V
5;Heifers for dairy - Hair (as-part-nature);A0C60#F01.A0C9V$F02.A0ESP$F32.A0C8V
5;Heifers for dairy - Injection site (as-part-nature);A0C60#F01.A0C9V$F02.A0ESN$F32.A0C8V
5;Heifers for dairy - Lung (as-part-nature);A0C60#F01.A0C9V$F02.A069P$F32.A0C8V
5;Heifers for dairy - Pollen (as-part-nature);A0C60#F01.A0C9V$F02.A0ESK$F32.A0C8V
5;Heifers for dairy - Retina (as-part-nature);A0C60#F01.A0C9V$F02.A0ESJ$F32.A0C8V
5;Heifers for dairy - Sand (as-part-nature);A0C60#F01.A0C9V$F02.A0ESH$F32.A0C8V
5;Heifers for dairy - Tissues juice (as-part-nature);A0C60#F01.A0C9V$F02.A0ESG$F32.A0C8V
5;Heifers for dairy - Wool (as-part-nature);A0C60#F01.A0C9V$F02.A0ESF$F32.A0C8V
5;Heifers for dairy - Drinking water;A0F7L#F01.A0C9V$F02.A06CA$F32.A0C8V
5;Heifers for dairy - Water for aquaculture;A0F7M#F01.A0C9V$F02.A06CA$F32.A0C8V
5;Heifers for dairy - Feed;A0BB9#F01.A0C9V$F02.A0F0Y$F32.A0C8V
3;Adult cattle - Meat (as-part-nature);A0BXF#F01.A0C9G$F02.A0BYZ
3;Adult cattle - Muscle & skin (Fish) (as-part-nature);A0BXF#F01.A0C9G$F02.A0EMD
3;Adult cattle - Fat (as-part-nature);A0BXF#F01.A0C9G$F02.A069J
3;Adult cattle - Blood (as-part-nature);A0BXF#F01.A0C9G$F02.A06AL
3;Adult cattle - Kidney (as-part-nature);A0BXF#F01.A0C9G$F02.A069N
3;Adult cattle - Kidney fat (as-part-nature);A0BXF#F01.A0C9G$F02.A0F1B
3;Adult cattle - Liver (as-part-nature);A0BXF#F01.A0C9G$F02.A069M
3;Adult cattle - Skin & fat (as-part-nature);A0BXF#F01.A0C9G$F02.A06AK
3;Adult cattle - Thyroid (as-part-nature);A0C60#F01.A0C9G$F02.A0CES
3;Adult cattle - Urine (as-part-nature);A0C60#F01.A0C9G$F02.A0CET
3;Adult cattle - Faeces (as-part-nature);A0C60#F01.A0C9G$F02.A0CEV
3;Adult cattle - Blood serum (as-part-nature);A0C60#F01.A0C9G$F02.A0CEY
3;Adult cattle - Plasma (as-part-nature);A0C60#F01.A0C9G$F02.A0CEX
3;Adult cattle - Bile (as-part-nature);A0C60#F01.A0C9G$F02.A0EKY
3;Adult cattle - Eye (as-part-nature);A0C60#F01.A0C9G$F02.A067P
3;Adult cattle - Feather (as-part-nature);A0C60#F01.A0C9G$F02.A0ESE
3;Adult cattle - Hair (as-part-nature);A0C60#F01.A0C9G$F02.A0ESP
3;Adult cattle - Injection site (as-part-nature);A0C60#F01.A0C9G$F02.A0ESN
3;Adult cattle - Lung (as-part-nature);A0C60#F01.A0C9G$F02.A069P
3;Adult cattle - Pollen (as-part-nature);A0C60#F01.A0C9G$F02.A0ESK
3;Adult cattle - Retina (as-part-nature);A0C60#F01.A0C9G$F02.A0ESJ
3;Adult cattle - Sand (as-part-nature);A0C60#F01.A0C9G$F02.A0ESH
3;Adult cattle - Tissues juice (as-part-nature);A0C60#F01.A0C9G$F02.A0ESG
3;Adult cattle - Wool (as-part-nature);A0C60#F01.A0C9G$F02.A0ESF
3;Adult cattle - Drinking water;A0F7L#F01.A0C9G$F02.A06CA
3;Adult cattle - Water for aquaculture;A0F7M#F01.A0C9G$F02.A06CA
3;Adult cattle - Feed;A0BB9#F01.A0C9G$F02.A0F0Y
4;Breeding bulls - Meat (as-part-nature);A0BXF#F01.A0C9K$F02.A0BYZ$F32.A0C9A
4;Breeding bulls - Muscle & skin (Fish) (as-part-nature);A0BXF#F01.A0C9K$F02.A0EMD$F32.A0C9A
4;Breeding bulls - Fat (as-part-nature);A0BXF#F01.A0C9K$F02.A069J$F32.A0C9A
4;Breeding bulls - Blood (as-part-nature);A0BXF#F01.A0C9K$F02.A06AL$F32.A0C9A
4;Breeding bulls - Kidney (as-part-nature);A0BXF#F01.A0C9K$F02.A069N$F32.A0C9A
4;Breeding bulls - Kidney fat (as-part-nature);A0BXF#F01.A0C9K$F02.A0F1B$F32.A0C9A
4;Breeding bulls - Liver (as-part-nature);A0BXF#F01.A0C9K$F02.A069M$F32.A0C9A
4;Breeding bulls - Skin & fat (as-part-nature);A0BXF#F01.A0C9K$F02.A06AK$F32.A0C9A
4;Breeding bulls - Thyroid (as-part-nature);A0C60#F01.A0C9K$F02.A0CES$F32.A0C9A
4;Breeding bulls - Urine (as-part-nature);A0C60#F01.A0C9K$F02.A0CET$F32.A0C9A
4;Breeding bulls - Faeces (as-part-nature);A0C60#F01.A0C9K$F02.A0CEV$F32.A0C9A
4;Breeding bulls - Blood serum (as-part-nature);A0C60#F01.A0C9K$F02.A0CEY$F32.A0C9A
4;Breeding bulls - Plasma (as-part-nature);A0C60#F01.A0C9K$F02.A0CEX$F32.A0C9A
4;Breeding bulls - Bile (as-part-nature);A0C60#F01.A0C9K$F02.A0EKY$F32.A0C9A
4;Breeding bulls - Eye (as-part-nature);A0C60#F01.A0C9K$F02.A067P$F32.A0C9A
4;Breeding bulls - Feather (as-part-nature);A0C60#F01.A0C9K$F02.A0ESE$F32.A0C9A
4;Breeding bulls - Hair (as-part-nature);A0C60#F01.A0C9K$F02.A0ESP$F32.A0C9A
4;Breeding bulls - Injection site (as-part-nature);A0C60#F01.A0C9K$F02.A0ESN$F32.A0C9A
4;Breeding bulls - Lung (as-part-nature);A0C60#F01.A0C9K$F02.A069P$F32.A0C9A
4;Breeding bulls - Pollen (as-part-nature);A0C60#F01.A0C9K$F02.A0ESK$F32.A0C9A
4;Breeding bulls - Retina (as-part-nature);A0C60#F01.A0C9K$F02.A0ESJ$F32.A0C9A
4;Breeding bulls - Sand (as-part-nature);A0C60#F01.A0C9K$F02.A0ESH$F32.A0C9A
4;Breeding bulls - Tissues juice (as-part-nature);A0C60#F01.A0C9K$F02.A0ESG$F32.A0C9A
4;Breeding bulls - Wool (as-part-nature);A0C60#F01.A0C9K$F02.A0ESF$F32.A0C9A
4;Breeding bulls - Drinking water;A0F7L#F01.A0C9K$F02.A06CA$F32.A0C9A
4;Breeding bulls - Water for aquaculture;A0F7M#F01.A0C9K$F02.A06CA$F32.A0C9A
4;Breeding bulls - Feed;A0BB9#F01.A0C9K$F02.A0F0Y$F32.A0C9A
4;Dairy cows - Meat (as-part-nature);A0BXF#F01.A0C9L$F02.A0BYZ$F32.A0C8V
4;Dairy cows - Muscle & skin (Fish) (as-part-nature);A0BXF#F01.A0C9L$F02.A0EMD$F32.A0C8V
4;Dairy cows - Fat (as-part-nature);A0BXF#F01.A0C9L$F02.A069J$F32.A0C8V
4;Dairy cows - Blood (as-part-nature);A0BXF#F01.A0C9L$F02.A06AL$F32.A0C8V
4;Dairy cows - Kidney (as-part-nature);A0BXF#F01.A0C9L$F02.A069N$F32.A0C8V
4;Dairy cows - Kidney fat (as-part-nature);A0BXF#F01.A0C9L$F02.A0F1B$F32.A0C8V
4;Dairy cows - Liver (as-part-nature);A0BXF#F01.A0C9L$F02.A069M$F32.A0C8V
4;Dairy cows - Skin & fat (as-part-nature);A0BXF#F01.A0C9L$F02.A06AK$F32.A0C8V
4;Dairy cows - Thyroid (as-part-nature);A0C60#F01.A0C9L$F02.A0CES$F32.A0C8V
4;Dairy cows - Urine (as-part-nature);A0C60#F01.A0C9L$F02.A0CET$F32.A0C8V
4;Dairy cows - Faeces (as-part-nature);A0C60#F01.A0C9L$F02.A0CEV$F32.A0C8V
4;Dairy cows - Blood serum (as-part-nature);A0C60#F01.A0C9L$F02.A0CEY$F32.A0C8V
4;Dairy cows - Plasma (as-part-nature);A0C60#F01.A0C9L$F02.A0CEX$F32.A0C8V
4;Dairy cows - Bile (as-part-nature);A0C60#F01.A0C9L$F02.A0EKY$F32.A0C8V
4;Dairy cows - Eye (as-part-nature);A0C60#F01.A0C9L$F02.A067P$F32.A0C8V
4;Dairy cows - Feather (as-part-nature);A0C60#F01.A0C9L$F02.A0ESE$F32.A0C8V
4;Dairy cows - Hair (as-part-nature);A0C60#F01.A0C9L$F02.A0ESP$F32.A0C8V
4;Dairy cows - Injection site (as-part-nature);A0C60#F01.A0C9L$F02.A0ESN$F32.A0C8V
4;Dairy cows - Lung (as-part-nature);A0C60#F01.A0C9L$F02.A069P$F32.A0C8V
4;Dairy cows - Pollen (as-part-nature);A0C60#F01.A0C9L$F02.A0ESK$F32.A0C8V
4;Dairy cows - Retina (as-part-nature);A0C60#F01.A0C9L$F02.A0ESJ$F32.A0C8V
4;Dairy cows - Sand (as-part-nature);A0C60#F01.A0C9L$F02.A0ESH$F32.A0C8V
4;Dairy cows - Tissues juice (as-part-nature);A0C60#F01.A0C9L$F02.A0ESG$F32.A0C8V
4;Dairy cows - Wool (as-part-nature);A0C60#F01.A0C9L$F02.A0ESF$F32.A0C8V
4;Dairy cows - Drinking water;A0F7L#F01.A0C9L$F02.A06CA$F32.A0C8V
4;Dairy cows - Water for aquaculture;A0F7M#F01.A0C9L$F02.A06CA$F32.A0C8V
4;Dairy cows - Feed;A0BB9#F01.A0C9L$F02.A0F0Y$F32.A0C8V
4;Meat production cattle - Meat (as-part-nature);A0BXF#F01.A0C9Q$F02.A0BYZ
4;Meat production cattle - Muscle & skin (Fish) (as-part-nature);A0BXF#F01.A0C9Q$F02.A0EMD
4;Meat production cattle - Fat (as-part-nature);A0BXF#F01.A0C9Q$F02.A069J
4;Meat production cattle - Blood (as-part-nature);A0BXF#F01.A0C9Q$F02.A06AL
4;Meat production cattle - Kidney (as-part-nature);A0BXF#F01.A0C9Q$F02.A069N
4;Meat production cattle - Kidney fat (as-part-nature);A0BXF#F01.A0C9Q$F02.A0F1B
4;Meat production cattle - Liver (as-part-nature);A0BXF#F01.A0C9Q$F02.A069M
4;Meat production cattle - Skin & fat (as-part-nature);A0BXF#F01.A0C9Q$F02.A06AK
4;Meat production cattle - Thyroid (as-part-nature);A0C60#F01.A0C9Q$F02.A0CES
4;Meat production cattle - Urine (as-part-nature);A0C60#F01.A0C9Q$F02.A0CET
4;Meat production cattle - Faeces (as-part-nature);A0C60#F01.A0C9Q$F02.A0CEV
4;Meat production cattle - Blood serum (as-part-nature);A0C60#F01.A0C9Q$F02.A0CEY
4;Meat production cattle - Plasma (as-part-nature);A0C60#F01.A0C9Q$F02.A0CEX
4;Meat production cattle - Bile (as-part-nature);A0C60#F01.A0C9Q$F02.A0EKY
4;Meat production cattle - Eye (as-part-nature);A0C60#F01.A0C9Q$F02.A067P
4;Meat production cattle - Feather (as-part-nature);A0C60#F01.A0C9Q$F02.A0ESE
4;Meat production cattle - Hair (as-part-nature);A0C60#F01.A0C9Q$F02.A0ESP
4;Meat production cattle - Injection site (as-part-nature);A0C60#F01.A0C9Q$F02.A0ESN
4;Meat production cattle - Lung (as-part-nature);A0C60#F01.A0C9Q$F02.A069P
4;Meat production cattle - Pollen (as-part-nature);A0C60#F01.A0C9Q$F02.A0ESK
4;Meat production cattle - Retina (as-part-nature);A0C60#F01.A0C9Q$F02.A0ESJ
4;Meat production cattle - Sand (as-part-nature);A0C60#F01.A0C9Q$F02.A0ESH
4;Meat production cattle - Tissues juice (as-part-nature);A0C60#F01.A0C9Q$F02.A0ESG
4;Meat production cattle - Wool (as-part-nature);A0C60#F01.A0C9Q$F02.A0ESF
4;Meat production cattle - Drinking water;A0F7L#F01.A0C9Q$F02.A06CA
4;Meat production cattle - Water for aquaculture;A0F7M#F01.A0C9Q$F02.A06CA
4;Meat production cattle - Feed;A0BB9#F01.A0C9Q$F02.A0F0Y
4;Steers - Meat (as-part-nature);A0BXF#F01.A0C9R$F02.A0BYZ$F32.A0C9D
4;Steers - Muscle & skin (Fish) (as-part-nature);A0BXF#F01.A0C9R$F02.A0EMD$F32.A0C9D
4;Steers - Fat (as-part-nature);A0BXF#F01.A0C9R$F02.A069J$F32.A0C9D
4;Steers - Blood (as-part-nature);A0BXF#F01.A0C9R$F02.A06AL$F32.A0C9D
4;Steers - Kidney (as-part-nature);A0BXF#F01.A0C9R$F02.A069N$F32.A0C9D
4;Steers - Kidney fat (as-part-nature);A0BXF#F01.A0C9R$F02.A0F1B$F32.A0C9D
4;Steers - Liver (as-part-nature);A0BXF#F01.A0C9R$F02.A069M$F32.A0C9D
4;Steers - Skin & fat (as-part-nature);A0BXF#F01.A0C9R$F02.A06AK$F32.A0C9D
4;Steers - Thyroid (as-part-nature);A0C60#F01.A0C9R$F02.A0CES$F32.A0C9D
4;Steers - Urine (as-part-nature);A0C60#F01.A0C9R$F02.A0CET$F32.A0C9D
4;Steers - Faeces (as-part-nature);A0C60#F01.A0C9R$F02.A0CEV$F32.A0C9D
4;Steers - Blood serum (as-part-nature);A0C60#F01.A0C9R$F02.A0CEY$F32.A0C9D
4;Steers - Plasma (as-part-nature);A0C60#F01.A0C9R$F02.A0CEX$F32.A0C9D
4;Steers - Bile (as-part-nature);A0C60#F01.A0C9R$F02.A0EKY$F32.A0C9D
4;Steers - Eye (as-part-nature);A0C60#F01.A0C9R$F02.A067P$F32.A0C9D
4;Steers - Feather (as-part-nature);A0C60#F01.A0C9R$F02.A0ESE$F32.A0C9D
4;Steers - Hair (as-part-nature);A0C60#F01.A0C9R$F02.A0ESP$F32.A0C9D
4;Steers - Injection site (as-part-nature);A0C60#F01.A0C9R$F02.A0ESN$F32.A0C9D
4;Steers - Lung (as-part-nature);A0C60#F01.A0C9R$F02.A069P$F32.A0C9D
4;Steers - Pollen (as-part-nature);A0C60#F01.A0C9R$F02.A0ESK$F32.A0C9D
4;Steers - Retina (as-part-nature);A0C60#F01.A0C9R$F02.A0ESJ$F32.A0C9D
4;Steers - Sand (as-part-nature);A0C60#F01.A0C9R$F02.A0ESH$F32.A0C9D
4;Steers - Tissues juice (as-part-nature);A0C60#F01.A0C9R$F02.A0ESG$F32.A0C9D
4;Steers - Wool (as-part-nature);A0C60#F01.A0C9R$F02.A0ESF$F32.A0C9D
4;Steers - Drinking water;A0F7L#F01.A0C9R$F02.A06CA$F32.A0C9D
4;Steers - Water for aquaculture;A0F7M#F01.A0C9R$F02.A06CA$F32.A0C9D
4;Steers - Feed;A0BB9#F01.A0C9R$F02.A0F0Y$F32.A0C9D
2;Buffalo - Meat (as-part-nature);A0BXF#F01.A057C$F02.A0BYZ
2;Buffalo - Muscle & skin (Fish) (as-part-nature);A0BXF#F01.A057C$F02.A0EMD
2;Buffalo - Fat (as-part-nature);A0BXF#F01.A057C$F02.A069J
2;Buffalo - Blood (as-part-nature);A0BXF#F01.A057C$F02.A06AL
2;Buffalo - Kidney (as-part-nature);A0BXF#F01.A057C$F02.A069N
2;Buffalo - Kidney fat (as-part-nature);A0BXF#F01.A057C$F02.A0F1B
2;Buffalo - Liver (as-part-nature);A0BXF#F01.A057C$F02.A069M
2;Buffalo - Skin & fat (as-part-nature);A0BXF#F01.A057C$F02.A06AK
2;Buffalo - Thyroid (as-part-nature);A0C60#F01.A057C$F02.A0CES
2;Buffalo - Urine (as-part-nature);A0C60#F01.A057C$F02.A0CET
2;Buffalo - Faeces (as-part-nature);A0C60#F01.A057C$F02.A0CEV
2;Buffalo - Blood serum (as-part-nature);A0C60#F01.A057C$F02.A0CEY
2;Buffalo - Plasma (as-part-nature);A0C60#F01.A057C$F02.A0CEX
2;Buffalo - Bile (as-part-nature);A0C60#F01.A057C$F02.A0EKY
2;Buffalo - Eye (as-part-nature);A0C60#F01.A057C$F02.A067P
2;Buffalo - Feather (as-part-nature);A0C60#F01.A057C$F02.A0ESE
2;Buffalo - Hair (as-part-nature);A0C60#F01.A057C$F02.A0ESP
2;Buffalo - Injection site (as-part-nature);A0C60#F01.A057C$F02.A0ESN
2;Buffalo - Lung (as-part-nature);A0C60#F01.A057C$F02.A069P
2;Buffalo - Pollen (as-part-nature);A0C60#F01.A057C$F02.A0ESK
2;Buffalo - Retina (as-part-nature);A0C60#F01.A057C$F02.A0ESJ
2;Buffalo - Sand (as-part-nature);A0C60#F01.A057C$F02.A0ESH
2;Buffalo - Tissues juice (as-part-nature);A0C60#F01.A057C$F02.A0ESG
2;Buffalo - Wool (as-part-nature);A0C60#F01.A057C$F02.A0ESF
2;Buffalo - Drinking water;A0F7L#F01.A057C$F02.A06CA
2;Buffalo - Water for aquaculture;A0F7M#F01.A057C$F02.A06CA
2;Buffalo - Feed;A0BB9#F01.A057C$F02.A0F0Y
1;Porcine animals - Meat (as-part-nature);A0BXF#F01.A0F1X$F02.A0BYZ
1;Porcine animals - Muscle & skin (Fish) (as-part-nature);A0BXF#F01.A0F1X$F02.A0EMD
1;Porcine animals - Fat (as-part-nature);A0BXF#F01.A0F1X$F02.A069J
1;Porcine animals - Blood (as-part-nature);A0BXF#F01.A0F1X$F02.A06AL
1;Porcine animals - Kidney (as-part-nature);A0BXF#F01.A0F1X$F02.A069N
1;Porcine animals - Kidney fat (as-part-nature);A0BXF#F01.A0F1X$F02.A0F1B
1;Porcine animals - Liver (as-part-nature);A0BXF#F01.A0F1X$F02.A069M
1;Porcine animals - Skin & fat (as-part-nature);A0BXF#F01.A0F1X$F02.A06AK
1;Porcine animals - Thyroid (as-part-nature);A0C60#F01.A0F1X$F02.A0CES
1;Porcine animals - Urine (as-part-nature);A0C60#F01.A0F1X$F02.A0CET
1;Porcine animals - Faeces (as-part-nature);A0C60#F01.A0F1X$F02.A0CEV
1;Porcine animals - Blood serum (as-part-nature);A0C60#F01.A0F1X$F02.A0CEY
1;Porcine animals - Plasma (as-part-nature);A0C60#F01.A0F1X$F02.A0CEX
1;Porcine animals - Bile (as-part-nature);A0C60#F01.A0F1X$F02.A0EKY
1;Porcine animals - Eye (as-part-nature);A0C60#F01.A0F1X$F02.A067P
1;Porcine animals - Feather (as-part-nature);A0C60#F01.A0F1X$F02.A0ESE
1;Porcine animals - Hair (as-part-nature);A0C60#F01.A0F1X$F02.A0ESP
1;Porcine animals - Injection site (as-part-nature);A0C60#F01.A0F1X$F02.A0ESN
1;Porcine animals - Lung (as-part-nature);A0C60#F01.A0F1X$F02.A069P
1;Porcine animals - Pollen (as-part-nature);A0C60#F01.A0F1X$F02.A0ESK
1;Porcine animals - Retina (as-part-nature);A0C60#F01.A0F1X$F02.A0ESJ
1;Porcine animals - Sand (as-part-nature);A0C60#F01.A0F1X$F02.A0ESH
1;Porcine animals - Tissues juice (as-part-nature);A0C60#F01.A0F1X$F02.A0ESG
1;Porcine animals - Wool (as-part-nature);A0C60#F01.A0F1X$F02.A0ESF
1;Porcine animals - Drinking water;A0F7L#F01.A0F1X$F02.A06CA
1;Porcine animals - Water for aquaculture;A0F7M#F01.A0F1X$F02.A06CA
1;Porcine animals - Feed;A0BB9#F01.A0F1X$F02.A0F0Y
2;Pig - Meat (as-part-nature);A0BXF#F01.A057F$F02.A0BYZ
2;Pig - Muscle & skin (Fish) (as-part-nature);A0BXF#F01.A057F$F02.A0EMD
2;Pig - Fat (as-part-nature);A0BXF#F01.A057F$F02.A069J
2;Pig - Blood (as-part-nature);A0BXF#F01.A057F$F02.A06AL
2;Pig - Kidney (as-part-nature);A0BXF#F01.A057F$F02.A069N
2;Pig - Kidney fat (as-part-nature);A0BXF#F01.A057F$F02.A0F1B
2;Pig - Liver (as-part-nature);A0BXF#F01.A057F$F02.A069M
2;Pig - Skin & fat (as-part-nature);A0BXF#F01.A057F$F02.A06AK
2;Pig - Thyroid (as-part-nature);A0C60#F01.A057F$F02.A0CES
2;Pig - Urine (as-part-nature);A0C60#F01.A057F$F02.A0CET
2;Pig - Faeces (as-part-nature);A0C60#F01.A057F$F02.A0CEV
2;Pig - Blood serum (as-part-nature);A0C60#F01.A057F$F02.A0CEY
2;Pig - Plasma (as-part-nature);A0C60#F01.A057F$F02.A0CEX
2;Pig - Bile (as-part-nature);A0C60#F01.A057F$F02.A0EKY
2;Pig - Eye (as-part-nature);A0C60#F01.A057F$F02.A067P
2;Pig - Feather (as-part-nature);A0C60#F01.A057F$F02.A0ESE
2;Pig - Hair (as-part-nature);A0C60#F01.A057F$F02.A0ESP
2;Pig - Injection site (as-part-nature);A0C60#F01.A057F$F02.A0ESN
2;Pig - Lung (as-part-nature);A0C60#F01.A057F$F02.A069P
2;Pig - Pollen (as-part-nature);A0C60#F01.A057F$F02.A0ESK
2;Pig - Retina (as-part-nature);A0C60#F01.A057F$F02.A0ESJ
